ISO_COUNTRY,SECTOR_CODE,FACTSET_ENTITY_ID,FACTSET_ENTITY_ID_SEGMENT_SUB,g_S1,g_S2_EMRIO,g_S23_EMRIO,g_S3_T
AUS,I00101,Others-I00101-S,Others-I00101-S,104903.25,86090.20930511462,4.5426379033127725e6,4.4565476940076575e6
AUS,I00102,Others-I00102-S,Others-I00102-S,91754.5859375,350843.4017612313,3.194188645640003e6,2.8433452438787716e6
AUS,I00103,Others-I00103-S,Others-I00103-S,211349.859375,780235.7702132885,5.677684693449262e6,4.897448923235973e6
AUS,I00104,Others-I00104-S,Others-I00104-S,167121.890625,516359.77411956055,5.928316747972188e6,5.411956973852627e6
AUS,I00105,Others-I00105-S,Others-I00105-S,30712.00390625,142510.08983489685,1.3055279456093041e6,1.1630178557744073e6
AUS,I00106,Others-I00106-S,Others-I00106-S,354018.0,1.3055782118276295e6,1.3945922150761314e7,1.2640343938933684e7
AUS,I00107,Others-I00107-S,Others-I00107-S,218876.00954818726,365017.03233628283,6.450099769260215e6,6.085082736923932e6
AUS,I00108,Others-I00108-S,Others-I00108-S,27120.224609375,59814.64381800323,1.1194428744911333e6,1.0596282306731301e6
AUS,I00109,Others-I00109-S,Others-I00109-S,62886.147242069244,160295.14580124783,4.945781420220619e6,4.785486274419371e6
AUS,I00110,Others-I00110-S,Others-I00110-S,38630.1640625,201917.1561723954,2.449846314590938e6,2.2479291584185427e6
AUS,I00111,Others-I00111-S,Others-I00111-S,60639.9609375,183138.73781877352,3.976447465292483e6,3.7933087274737097e6
AUS,I00112,Others-I00112-S,Others-I00112-S,48236.4921875,116564.12499751829,3.533565058500465e6,3.4170009335029465e6
AUS,I00113,Others-I00113-S,Others-I00113-S,52414.53942871094,198847.4654525317,3.411003296701902e6,3.2121558312493702e6
AUS,I00114,Others-I00114-S,Others-I00114-S,9.222195e6,43458.33250230008,749390.1278108759,705931.7953085758
AUS,,Others-C00001-S,Others-C00001-S,0.0,0.0,0.0,0.0
AUS,,Others-C00002-S,Others-C00002-S,0.0,0.0,0.0,0.0
AUS,,Others-C00003-S,Others-C00003-S,0.0,0.0,0.0,0.0
AUS,,Others-C00004-S,Others-C00004-S,0.0,0.0,0.0,0.0
AUS,,Others-C00005-S,Others-C00005-S,0.0,0.0,0.0,0.0
AUS,,Others-C00006-S,Others-C00006-S,0.0,0.0,0.0,0.0
AUS,,Others-C00007-S,Others-C00007-S,0.0,0.0,0.0,0.0
AUS,,Others-C00008-S,Others-C00008-S,0.0,0.0,0.0,0.0
AUS,,003HSQ-E,003HSQ-E_Eastern Australia_I00009,0.0,0.0,0.0,0.0
AUS,,003HSQ-E,003HSQ-E_Gladstone LNG_I00009,0.0,0.0,0.0,0.0
AUS,,003HSQ-E,003HSQ-E_Western Australia and Northern Territory_I00009,0.0,0.0,0.0,0.0
AUS,,003JR4-E,003JR4-E_Producing - Australia Oil_I00009,0.0,0.0,0.0,0.0
AUS,,003JR4-E,003JR4-E_Producing - North West Shelf_I00009,0.0,0.0,0.0,0.0
AUS,,003JR4-E,003JR4-E_Producing - Pluto_I00009,0.0,0.0,0.0,0.0
AUS,,05HZ1N-E,05HZ1N-E_Papua New Guinea Liquefied Natural Gas_I00009,0.0,0.0,0.0,0.0
AUS,,05HZ1N-E,05HZ1N-E_Papua New Guinea Oil and Gas_I00009,0.0,0.0,0.0,0.0
AUS,,Others-C00009-S,Others-C00009-S,0.0,0.0,0.0,0.0
AUS,,Others-C00010-S,Others-C00010-S,0.0,0.0,0.0,0.0
AUS,,Others-C00011-S,Others-C00011-S,0.0,0.0,0.0,0.0
AUS,,Others-C00012-S,Others-C00012-S,0.0,0.0,0.0,0.0
AUS,,003HSQ-E,003HSQ-E_Eastern Australia_I00013,0.0,0.0,0.0,0.0
AUS,,003HSQ-E,003HSQ-E_Gladstone LNG_I00013,0.0,0.0,0.0,0.0
AUS,,003HSQ-E,003HSQ-E_Western Australia and Northern Territory_I00013,0.0,0.0,0.0,0.0
AUS,,Others-C00013-S,Others-C00013-S,0.0,0.0,0.0,0.0
AUS,,Others-C00014-S,Others-C00014-S,0.0,0.0,0.0,0.0
AUS,,Others-C00015-S,Others-C00015-S,0.0,0.0,0.0,0.0
AUS,,Others-C00016-S,Others-C00016-S,0.0,0.0,0.0,0.0
AUS,,Others-C00017-S,Others-C00017-S,0.0,0.0,0.0,0.0
AUS,,Others-C00018-S,Others-C00018-S,0.0,0.0,0.0,0.0
AUS,,Others-C00019-S,Others-C00019-S,0.0,0.0,0.0,0.0
AUS,,Others-C00020-S,Others-C00020-S,0.0,0.0,0.0,0.0
AUS,,Others-C00021-S,Others-C00021-S,0.0,0.0,0.0,0.0
AUS,,Others-C00022-S,Others-C00022-S,0.0,0.0,0.0,0.0
AUS,,Others-C00023-S,Others-C00023-S,0.0,0.0,0.0,0.0
AUS,,Others-C00024-S,Others-C00024-S,0.0,0.0,0.0,0.0
AUS,,Others-C00025-S,Others-C00025-S,0.0,0.0,0.0,0.0
AUS,,Others-C00026-S,Others-C00026-S,0.0,0.0,0.0,0.0
AUS,,Others-C00027-S,Others-C00027-S,0.0,0.0,0.0,0.0
AUS,,Others-C00028-S,Others-C00028-S,0.0,0.0,0.0,0.0
AUS,,Others-C00029-S,Others-C00029-S,0.0,0.0,0.0,0.0
AUS,,Others-C00030-S,Others-C00030-S,0.0,0.0,0.0,0.0
AUS,,Others-C00031-S,Others-C00031-S,0.0,0.0,0.0,0.0
AUS,,Others-C00032-S,Others-C00032-S,0.0,0.0,0.0,0.0
AUS,,Others-C00033-S,Others-C00033-S,0.0,0.0,0.0,0.0
AUS,,Others-C00034-S,Others-C00034-S,0.0,0.0,0.0,0.0
AUS,,Others-C00035-S,Others-C00035-S,0.0,0.0,0.0,0.0
AUS,,Others-C00036-S,Others-C00036-S,0.0,0.0,0.0,0.0
AUS,,Others-C00037-S,Others-C00037-S,0.0,0.0,0.0,0.0
AUS,,Others-C00038-S,Others-C00038-S,0.0,0.0,0.0,0.0
AUS,,Others-C00039-S,Others-C00039-S,0.0,0.0,0.0,0.0
AUS,,Others-C00040-S,Others-C00040-S,0.0,0.0,0.0,0.0
AUS,,Others-C00041-S,Others-C00041-S,0.0,0.0,0.0,0.0
AUS,,Others-C00042-S,Others-C00042-S,0.0,0.0,0.0,0.0
AUS,,Others-C00043-S,Others-C00043-S,0.0,0.0,0.0,0.0
AUS,,Others-C00044-S,Others-C00044-S,0.0,0.0,0.0,0.0
AUS,,Others-C00045-S,Others-C00045-S,0.0,0.0,0.0,0.0
AUS,,Others-C00046-S,Others-C00046-S,0.0,0.0,0.0,0.0
AUS,,Others-C00047-S,Others-C00047-S,0.0,0.0,0.0,0.0
AUS,,Others-C00048-S,Others-C00048-S,0.0,0.0,0.0,0.0
AUS,,Others-C00049-S,Others-C00049-S,0.0,0.0,0.0,0.0
AUS,,Others-C00050-S,Others-C00050-S,0.0,0.0,0.0,0.0
AUS,,Others-C00051-S,Others-C00051-S,0.0,0.0,0.0,0.0
AUS,,Others-C00052-S,Others-C00052-S,0.0,0.0,0.0,0.0
AUS,,Others-C00053-S,Others-C00053-S,0.0,0.0,0.0,0.0
AUS,,Others-C00054-S,Others-C00054-S,0.0,0.0,0.0,0.0
AUS,,Others-C00055-S,Others-C00055-S,0.0,0.0,0.0,0.0
AUS,,Others-C00056-S,Others-C00056-S,0.0,0.0,0.0,0.0
AUS,,Others-C00057-S,Others-C00057-S,0.0,0.0,0.0,0.0
AUS,,Others-C00058-S,Others-C00058-S,0.0,0.0,0.0,0.0
AUS,,Others-C00059-S,Others-C00059-S,0.0,0.0,0.0,0.0
AUS,,Others-C00060-S,Others-C00060-S,0.0,0.0,0.0,0.0
AUS,,Others-C00061-S,Others-C00061-S,0.0,0.0,0.0,0.0
AUS,,Others-C00062-S,Others-C00062-S,0.0,0.0,0.0,0.0
AUS,,Others-C00063-S,Others-C00063-S,0.0,0.0,0.0,0.0
AUS,,Others-C00064-S,Others-C00064-S,0.0,0.0,0.0,0.0
AUS,,Others-C00065-S,Others-C00065-S,0.0,0.0,0.0,0.0
AUS,,Others-C00066-S,Others-C00066-S,0.0,0.0,0.0,0.0
AUS,,003HSQ-E,003HSQ-E_Eastern Australia_I00067,0.0,0.0,0.0,0.0
AUS,,003HSQ-E,003HSQ-E_Gladstone LNG_I00067,0.0,0.0,0.0,0.0
AUS,,003HSQ-E,003HSQ-E_Western Australia and Northern Territory_I00067,0.0,0.0,0.0,0.0
AUS,,Others-C00067-S,Others-C00067-S,0.0,0.0,0.0,0.0
AUS,,Others-C00068-S,Others-C00068-S,0.0,0.0,0.0,0.0
AUS,,Others-C00069-S,Others-C00069-S,0.0,0.0,0.0,0.0
AUS,,Others-C00070-S,Others-C00070-S,0.0,0.0,0.0,0.0
AUS,,0DHSZD-E,0DHSZD-E_Property Management and Construction_I00071,0.0,0.0,0.0,0.0
AUS,,Others-C00071-S,Others-C00071-S,0.0,0.0,0.0,0.0
AUS,,Others-C00072-S,Others-C00072-S,0.0,0.0,0.0,0.0
AUS,,Others-C00073-S,Others-C00073-S,0.0,0.0,0.0,0.0
AUS,,Others-C00074-S,Others-C00074-S,0.0,0.0,0.0,0.0
AUS,,Others-C00075-S,Others-C00075-S,0.0,0.0,0.0,0.0
AUS,,Others-C00076-S,Others-C00076-S,0.0,0.0,0.0,0.0
AUS,,Others-C00077-S,Others-C00077-S,0.0,0.0,0.0,0.0
AUS,,Others-C00078-S,Others-C00078-S,0.0,0.0,0.0,0.0
AUS,,Others-C00079-S,Others-C00079-S,0.0,0.0,0.0,0.0
AUS,,Others-C00080-S,Others-C00080-S,0.0,0.0,0.0,0.0
AUS,,Others-C00081-S,Others-C00081-S,0.0,0.0,0.0,0.0
AUS,,Others-C00082-S,Others-C00082-S,0.0,0.0,0.0,0.0
AUS,,Others-C00083-S,Others-C00083-S,0.0,0.0,0.0,0.0
AUS,,Others-C00084-S,Others-C00084-S,0.0,0.0,0.0,0.0
AUS,,Others-C00085-S,Others-C00085-S,0.0,0.0,0.0,0.0
AUS,,Others-C00086-S,Others-C00086-S,0.0,0.0,0.0,0.0
AUS,,Others-C00087-S,Others-C00087-S,0.0,0.0,0.0,0.0
AUS,,Others-C00088-S,Others-C00088-S,0.0,0.0,0.0,0.0
AUS,,Others-C00089-S,Others-C00089-S,0.0,0.0,0.0,0.0
AUS,,05FWGK-E,05FWGK-E_AMP Capital_I00090,0.0,0.0,0.0,0.0
AUS,,05FWGK-E,05FWGK-E_Australian Mature_I00090,0.0,0.0,0.0,0.0
AUS,,05FWGK-E,05FWGK-E_Australian Wealth Management_I00090,0.0,0.0,0.0,0.0
AUS,,05FWGK-E,05FWGK-E_Australian Wealth Protection_I00090,0.0,0.0,0.0,0.0
AUS,,05HWY4-E,05HWY4-E_Construction_I00090,0.0,0.0,0.0,0.0
AUS,,05HWY4-E,05HWY4-E_Habtoor Leighton Group_I00090,0.0,0.0,0.0,0.0
AUS,,05HWY4-E,05HWY4-E_Mining & Mineral Processing_I00090,0.0,0.0,0.0,0.0
AUS,,060D92-E,060D92-E_Funds Management_I00090,0.0,0.0,0.0,0.0
AUS,,060D92-E,060D92-E_Logistics_I00090,0.0,0.0,0.0,0.0
AUS,,060D92-E,060D92-E_Office_I00090,0.0,0.0,0.0,0.0
AUS,,060D92-E,060D92-E_Retail_I00090,0.0,0.0,0.0,0.0
AUS,,Others-C00090-S,Others-C00090-S,0.0,0.0,0.0,0.0
AUS,,Others-C00091-S,Others-C00091-S,0.0,0.0,0.0,0.0
AUS,,05FWGK-E,05FWGK-E_AMP Capital_I00092,0.0,0.0,0.0,0.0
AUS,,05FWGK-E,05FWGK-E_Australian Mature_I00092,0.0,0.0,0.0,0.0
AUS,,05FWGK-E,05FWGK-E_Australian Wealth Management_I00092,0.0,0.0,0.0,0.0
AUS,,05FWGK-E,05FWGK-E_Australian Wealth Protection_I00092,0.0,0.0,0.0,0.0
AUS,,Others-C00092-S,Others-C00092-S,0.0,0.0,0.0,0.0
AUS,,Others-C00093-S,Others-C00093-S,0.0,0.0,0.0,0.0
AUS,,Others-C00094-S,Others-C00094-S,0.0,0.0,0.0,0.0
AUS,,0DHSZD-E,0DHSZD-E_Property Investment_I00095,0.0,0.0,0.0,0.0
AUS,,0DHSZD-E,0DHSZD-E_Property Management and Construction_I00095,0.0,0.0,0.0,0.0
AUS,,Others-C00095-S,Others-C00095-S,0.0,0.0,0.0,0.0
AUS,,Others-C00096-S,Others-C00096-S,0.0,0.0,0.0,0.0
AUS,,Others-C00097-S,Others-C00097-S,0.0,0.0,0.0,0.0
AUS,,Others-C00098-S,Others-C00098-S,0.0,0.0,0.0,0.0
AUS,,Others-C00099-S,Others-C00099-S,0.0,0.0,0.0,0.0
AUS,,Others-C00100-S,Others-C00100-S,0.0,0.0,0.0,0.0
AUS,,Others-C00101-S,Others-C00101-S,0.0,0.0,0.0,0.0
AUS,,Others-C00102-S,Others-C00102-S,0.0,0.0,0.0,0.0
AUS,,Others-C00103-S,Others-C00103-S,0.0,0.0,0.0,0.0
AUS,,Others-C00104-S,Others-C00104-S,0.0,0.0,0.0,0.0
AUS,,Others-C00105-S,Others-C00105-S,0.0,0.0,0.0,0.0
AUS,,Others-C00106-S,Others-C00106-S,0.0,0.0,0.0,0.0
AUS,,Others-C00107-S,Others-C00107-S,0.0,0.0,0.0,0.0
AUS,,Others-C00108-S,Others-C00108-S,0.0,0.0,0.0,0.0
AUS,,Others-C00109-S,Others-C00109-S,0.0,0.0,0.0,0.0
AUS,,Others-C00110-S,Others-C00110-S,0.0,0.0,0.0,0.0
AUS,,Others-C00111-S,Others-C00111-S,0.0,0.0,0.0,0.0
AUS,,Others-C00112-S,Others-C00112-S,0.0,0.0,0.0,0.0
AUS,,Others-C00113-S,Others-C00113-S,0.0,0.0,0.0,0.0
AUS,,Others-C00114-S,Others-C00114-S,0.0,0.0,0.0,0.0
AUT,I00001,Others-I00001-S,Others-I00001-S,7.6209965e6,80788.4577127029,3.91039943972505e6,3.829610982012347e6
AUT,I00002,Others-I00002-S,Others-I00002-S,6498.490234375,4184.86548744396,489328.4181666377,485143.55267919373
AUT,I00003,Others-I00003-S,Others-I00003-S,185.62869262695312,1503.3832757158084,29303.382342122,27799.99906640619
AUT,I00004,003JKC-E,003JKC-E_Downstream Gas_I00004,81569.0703125,4656.624032108506,62594.53822880297,57937.914196694466
AUT,I00004,003JKC-E,003JKC-E_Downstream Oil_I00004,334597.65625,19101.549113916022,256005.31820484073,236903.7690909247
AUT,I00004,003JKC-E,003JKC-E_Exploration & Production_I00004,19681.078125,1123.5494562694125,15096.551357910706,13973.001901641293
AUT,I00004,Others-I00004-S,Others-I00004-S,1.90193115625e6,43422.43377567147,585812.1352519111,542389.7014762396
AUT,I00005,Others-I00005-S,Others-I00005-S,900221.548828125,214345.29280803035,1.315755115279975e7,1.294320585999172e7
AUT,I00006,Others-I00006-S,Others-I00006-S,39726.02384471893,27126.702203520043,1.2114756220957397e6,1.1843489198922196e6
AUT,I00007,Others-I00007-S,Others-I00007-S,903634.73828125,111021.7886337451,3.330263061448388e6,3.2192412728146426e6
AUT,I00008,Others-I00008-S,Others-I00008-S,869713.4168701172,176311.51535825708,3.2674033541057357e6,3.0910918387474786e6
AUT,I00009,Others-I00009-S,Others-I00009-S,345696.6875,20403.975165363783,861344.5160473741,840940.5408820104
AUT,I00010,Others-I00010-S,Others-I00010-S,2.027454375e6,7756.285799361562,5.2945113236665875e6,5.286755037867226e6
AUT,I00011,Others-I00011-S,Others-I00011-S,2.3111720600585938e6,247591.3583376005,9.75871337086062e6,9.51112201252302e6
AUT,I00012,Others-I00012-S,Others-I00012-S,746450.5,38111.58203487655,1.0694582763379838e6,1.0313466943031072e6
AUT,I00013,Others-I00013-S,Others-I00013-S,82209.77026367188,60633.81924438716,2.855474224821744e6,2.794840405577357e6
AUT,I00014,Others-I00014-S,Others-I00014-S,772732.896484375,165056.61107850962,3.18087255817035e6,3.01581594709184e6
AUT,I00015,Others-I00015-S,Others-I00015-S,7.3624933720703125e6,433396.8609883718,1.3805774168646658e7,1.3372377307658287e7
AUT,I00016,Others-I00016-S,Others-I00016-S,167833.46875,105006.13813997283,7.0303430527851945e6,6.925336914645222e6
AUT,I00017,05J0KT-E,"05J0KT-E_Automotive, Industrial, Medical_I00017",1193.8424072265625,963.5209348324543,67580.10562129236,66616.5846864599
AUT,I00017,05J0KT-E,05J0KT-E_Mobile Devices & Substrates_I00017,1762.1575927734375,1125.5019852709327,79132.19380186374,78006.69181659281
AUT,I00017,Others-I00017-S,Others-I00017-S,69780.03125,25293.98589756502,1.7067308084905792e6,1.6814368225930142e6
AUT,I00018,003KKF-E,003KKF-E_Equipment_I00018,2197.1552734375,668.9229501886473,50051.186897950436,49382.26394776179
AUT,I00018,05ZTWT-E,05ZTWT-E_Foundry_I00018,803.9801025390625,97.57706971230164,7284.422960445289,7186.845890732988
AUT,I00018,05ZTWT-E,05ZTWT-E_Products_I00018,10567.2607421875,1283.891303402895,95863.68951313842,94579.79820973553
AUT,I00018,Others-I00018-S,Others-I00018-S,133116.57904052734,41756.08152824902,3.054258105150808e6,3.012502023622559e6
AUT,I00019,Others-I00019-S,Others-I00019-S,247384.02087402344,73741.79621523482,6.90977988746534e6,6.836038091250105e6
AUT,I00020,Others-I00020-S,Others-I00020-S,88657.30267333984,51320.32958570151,5.556363688543882e6,5.505043358958181e6
AUT,I00021,Others-I00021-S,Others-I00021-S,14362.267150878906,4646.020419018862,793134.530368464,788488.5099494451
AUT,I00022,Others-I00022-S,Others-I00022-S,185323.546875,33875.273151151385,3.7961164580806387e6,3.7622411849294873e6
AUT,I00023,Others-I00023-S,Others-I00023-S,38475.8359375,20035.297027771783,1.3378929170957245e6,1.3178576200679527e6
AUT,I00024,05HWY1-E,05HWY1-E_Energy_I00024,212474.046875,94196.32671889786,382715.3054849401,288518.9787660423
AUT,I00024,05HWY1-E,05HWY1-E_Environment_I00024,75041.0,33260.98382920748,135200.44393916687,101939.46010995939
AUT,I00024,05HWY1-E,05HWY1-E_Generation_I00024,21792.208984375,9658.399655981659,39266.4954618049,29608.095805823243
AUT,I00024,05HWY1-E,05HWY1-E_Networks_I00024,205699.5,91191.95942843764,370517.65879856417,279325.69937012653
AUT,I00024,05HWY1-E,05HWY1-E_Southeast Europe_I00024,449772.25,199485.01572690968,809727.2494906881,610242.2337637783
AUT,I00024,05HX92-E,05HX92-E_Grid_I00024,348778.71875,130689.69927696386,532662.8153052015,401973.1160282376
AUT,I00024,05HX92-E,05HX92-E_New Renewables_I00024,1.073046875e6,401516.2218388504,1.6414586405697803e6,1.23994241873093e6
AUT,I00024,Others-I00024-S,Others-I00024-S,1.1635849e7,7.936637873149737e6,3.093353148006545e7,2.2996893606915712e7
AUT,I00025,Others-I00025-S,Others-I00025-S,5889.4775390625,23748.503232142564,226086.7063935031,202338.20316136052
AUT,I00026,Others-I00026-S,Others-I00026-S,2.77181275e6,63773.291437052954,3.3123989893324543e6,3.248625697895401e6
AUT,I00027,003JKC-E,003JKC-E_Downstream Gas_I00027,24736.08203125,4311.851394409098,757400.006835429,753088.1554410199
AUT,I00027,003JKC-E,003JKC-E_Downstream Oil_I00027,101467.8203125,17687.286028311584,3.069691988797539e6,3.0520047027692273e6
AUT,I00027,003JKC-E,003JKC-E_Exploration & Production_I00027,5968.35009765625,1040.3223089969783,182434.48775529058,181394.1654462936
AUT,I00027,Others-I00027-S,Others-I00027-S,576766.7353515625,61886.07701599478,1.0746350531742427e7,1.0684464454726433e7
AUT,I00028,Others-I00028-S,Others-I00028-S,57895.953125,29139.84701342345,1.8919045511558545e6,1.862764704142431e6
AUT,I00029,003KKF-E,003KKF-E_Wholesale (Including Roaming)_I00029,625.2754516601562,353.6098011489385,17031.58762685324,16677.977825704304
AUT,I00029,Others-I00029-S,Others-I00029-S,217306.359375,97429.05575286016,4.633058623034069e6,4.535629567281209e6
AUT,I00030,Others-I00030-S,Others-I00030-S,1.915738e6,123805.44070283677,2.864352739399894e6,2.740547298697057e6
AUT,I00031,003JKC-E,003JKC-E_Downstream Gas_I00031,491857.71875,18333.74776746464,417308.9348387341,398975.18707126944
AUT,I00031,003JKC-E,003JKC-E_Downstream Oil_I00031,2.017608625e6,75205.33891683599,1.709176812516991e6,1.633971473600155e6
AUT,I00031,003JKC-E,003JKC-E_Exploration & Production_I00031,118675.9921875,4423.587539623153,100668.65652352672,96245.06898390356
AUT,I00031,Others-I00031-S,Others-I00031-S,1.1468557e7,181269.57704296254,4.0082326492460733e6,3.826963072203111e6
AUT,I00032,Others-I00032-S,Others-I00032-S,115708.6796875,875.3317805477693,66892.60507866796,66017.27329812018
AUT,I00033,Others-I00033-S,Others-I00033-S,2.177177328125e6,3490.5598110845162,2.1321766205540146e6,2.12868606074293e6
AUT,I00034,Others-I00034-S,Others-I00034-S,9.1559021640625e6,86051.57307000905,2.8222876681805514e6,2.736236095110542e6
AUT,I00035,Others-I00035-S,Others-I00035-S,39357.82421875,9367.366179744826,355673.82497844525,346306.4587987004
AUT,I00036,Others-I00036-S,Others-I00036-S,160800.09887695312,154123.12088059235,5.379178466849028e6,5.2250553459684355e6
AUT,I00037,Others-I00037-S,Others-I00037-S,404254.625,3830.065472787127,688902.8023241266,685072.7368513395
AUT,I00038,Others-I00038-S,Others-I00038-S,26227.8828125,7235.001548711672,439376.6069954658,432141.60544675414
AUT,I00039,003KKF-E,003KKF-E_Basic and Call Charges_I00039,12147.14453125,12912.480499539737,322289.0842240785,309376.60372453876
AUT,I00039,003KKF-E,003KKF-E_Data and ICT Solutions_I00039,326.4573974609375,346.6453709747748,8546.097689622524,8199.452318647749
AUT,I00039,003KKF-E,003KKF-E_Equipment_I00039,561.4410400390625,596.7843288032265,14694.801516529222,14098.017187725995
AUT,I00039,003KKF-E,003KKF-E_Interconnection_I00039,1227.94384765625,1305.3010800642376,32117.49137328544,30812.190293221203
AUT,I00039,003KKF-E,003KKF-E_Wholesale (Including Roaming)_I00039,107.5425033569336,114.19288034706922,2816.0085878707714,2701.8157075237023
AUT,I00039,Others-I00039-S,Others-I00039-S,23112.015625,25015.995115851718,565526.0661757931,540510.0710599413
AUT,I00040,003KKF-E,003KKF-E_Data and ICT Solutions_I00040,634.0402221679688,162.37369297269075,13270.940491233301,13108.56679826061
AUT,I00040,Others-I00040-S,Others-I00040-S,72163.9375,16997.077556561395,1.3613079436637105e6,1.344310866107149e6
AUT,I00041,09WND4-E,09WND4-E_Banking & Related Activities_I00041,81.69428253173828,1769.1608423376897,88768.9042233924,86999.74338105471
AUT,I00041,Others-I00041-S,Others-I00041-S,107118.91862392426,28654.381227595648,1.6737227521793533e6,1.6450683709517575e6
AUT,I00042,Others-I00042-S,Others-I00042-S,43417.304765701294,7720.493350726535,987800.8115973148,980080.3182465882
AUT,I00043,09WND4-E,09WND4-E_Banking & Related Activities_I00043,16.295961380004883,116.14643350404998,12624.635252865495,12508.488819361446
AUT,I00043,Others-I00043-S,Others-I00043-S,21367.540561676025,3396.0855558078088,357378.41642486956,353982.33086906176
AUT,I00044,09WND4-E,09WND4-E_Banking & Related Activities_I00044,110.30975341796875,10995.642352668256,241244.55107275365,230248.9087200854
AUT,I00044,Others-I00044-S,Others-I00044-S,144640.01135635376,176979.92758488268,3.994347081801439e6,3.8173671542165563e6
AUT,I00045,Others-I00045-S,Others-I00045-S,139982.79862976074,12849.902573891019,2.0724975831765973e6,2.0596476806027063e6
AUT,I00046,003JKC-E,003JKC-E_Downstream Gas_I00046,3500.58203125,2555.5365882528463,137729.13180944906,135173.5952211962
AUT,I00046,003JKC-E,003JKC-E_Downstream Oil_I00046,14359.4453125,10482.853525715716,564414.760041562,553931.9065158463
AUT,I00046,003JKC-E,003JKC-E_Exploration & Production_I00046,844.6243896484375,616.5828353888904,33226.771490038314,32610.188654649424
AUT,I00046,Others-I00046-S,Others-I00046-S,81622.4296875,24227.096097823323,1.2789718008900892e6,1.254744704792266e6
AUT,I00047,05J17T-E,05J17T-E_Area Units_I00047,4294.09912109375,1144.7259434793784,61102.66827285079,59957.942329371406
AUT,I00047,05J17T-E,05J17T-E_European Units_I00047,9038.3876953125,2197.096734062787,117604.03824014988,115406.9415060871
AUT,I00047,Others-I00047-S,Others-I00047-S,37108.93359375,15885.913369709038,826092.8024071063,810206.8890373972
AUT,I00048,Others-I00048-S,Others-I00048-S,14545.228515625,16390.12090265552,481419.8188069337,465029.6979042782
AUT,I00049,Others-I00049-S,Others-I00049-S,30193.46484375,15387.039140107554,1.0478600782732713e6,1.0324730391331638e6
AUT,I00050,Others-I00050-S,Others-I00050-S,10177.6865234375,6856.264128414337,328873.11162833765,322016.8474999233
AUT,I00051,Others-I00051-S,Others-I00051-S,38333.00390625,11755.86894029188,591892.2155022409,580136.346561949
AUT,I00052,Others-I00052-S,Others-I00052-S,24267.763671875,2355.965088854969,109940.38702755803,107584.42193870306
AUT,I00053,Others-I00053-S,Others-I00053-S,17108.02734375,4349.879893329224,807252.5237995861,802902.6439062569
